GeneID1	Symbol1	GeneID2	Symbol2
64689	GORASP1	537	ATP6AP1
81562	LMAN2L	537	ATP6AP1
90231	KIAA2013	537	ATP6AP1
340547	VSIG1	537	ATP6AP1
323	APBB2	538	ATP7A
3604	TNFRSF9	538	ATP7A
8788	DLK1	538	ATP7A
10049	DNAJB6	538	ATP7A
10653	SPINT2	538	ATP7A
11326	VSIG4	538	ATP7A
29121	CLEC2D	538	ATP7A
136263	SSMEM1	538	ATP7A
165721	DNAJB8	538	ATP7A
506	ATP5F1B	539	ATP5PO
944	TNFSF8	545	ATR
958	CD40	545	ATR
2993	GYPA	545	ATR
5159	PDGFRB	545	ATR
6327	SCN2B	545	ATR
27020	NPTN	545	ATR
55800	SCN3B	545	ATR
340547	VSIG1	545	ATR
1775	DNASE1L2	563	AZGP1
2958	GTF2A2	563	AZGP1
5913	RAPSN	563	AZGP1
6433	SFSWAP	563	AZGP1
6610	SMPD2	563	AZGP1
6839	SUV39H1	563	AZGP1
7070	THY1	563	AZGP1
10018	BCL2L11	563	AZGP1
10165	SLC25A13	563	AZGP1
10318	TNIP1	563	AZGP1
10394	PRG3	563	AZGP1
26231	LRRC29	563	AZGP1
26292	MYCBP	563	AZGP1
26353	HSPB8	563	AZGP1
57035	RSRP1	563	AZGP1
57338	JPH3	563	AZGP1
64170	CARD9	563	AZGP1
112609	MRAP2	563	AZGP1
154043	CNKSR3	563	AZGP1
57035	RSRP1	566	AZU1
112476	PRRT2	566	AZU1
118472	ZNF511	566	AZU1
147166	TRIM16L	566	AZU1
1386	ATF2	571	BACH1
7975	MAFK	571	BACH1
8655	DYNLL1	571	BACH1
23203	PMPCA	571	BACH1
55324	ABCF3	571	BACH1
79983	POF1B	571	BACH1
140735	DYNLL2	571	BACH1
598	BCL2L1	572	BAD
7529	YWHAB	572	BAD
64764	CREB3L2	572	BAD
3312	HSPA8	573	BAG1
7780	SLC30A2	575	ADGRB1
7922	SLC39A7	575	ADGRB1
57007	ACKR3	575	ADGRB1
598	BCL2L1	578	BAK1
4170	MCL1	578	BAK1
598	BCL2L1	581	BAX
599	BCL2L2	581	BAX
4170	MCL1	581	BAX
590	BCHE	582	BBS1
817	CAMK2D	582	BBS1
10534	ZNRD2	582	BBS1
54765	TRIM44	582	BBS1
55212	BBS7	582	BBS1
582	BBS1	583	BBS2
3959	LGALS3BP	583	BBS2
4832	NME3	583	BBS2
54765	TRIM44	583	BBS2
55212	BBS7	583	BBS2
582	BBS1	585	BBS4
55212	BBS7	585	BBS4
740	MRPL49	587	BCAT2
3329	HSPD1	587	BCAT2
54059	YBEY	587	BCAT2
941	CD80	590	BCHE
11226	GALNT6	590	BCHE
131377	KLHL40	590	BCHE
6150	MRPL23	593	BCKDHA
6275	S100A4	593	BCKDHA
7386	UQCRFS1	593	BCKDHA
64975	MRPL41	593	BCKDHA
84866	TMEM25	593	BCKDHA
152926	PPM1K	593	BCKDHA
1017	CDK2	595	CCND1
8468	FKBP6	595	CCND1
740	MRPL49	598	BCL2L1
8655	DYNLL1	598	BCL2L1
27287	VENTX	598	BCL2L1
55884	WSB2	598	BCL2L1
140735	DYNLL2	598	BCL2L1
941	CD80	617	BCS1L
2873	GPS1	617	BCS1L
5873	RAB27A	617	BCS1L
6809	STX3	617	BCS1L
8829	NRP1	617	BCS1L
55794	DDX28	617	BCS1L
8419	BFSP2	631	BFSP1
598	BCL2L1	637	BID
8480	RAE1	637	BID
3024	H1-1	641	BLM
6122	RPL3	641	BLM
6137	RPL13	641	BLM
6838	SURF6	641	BLM
7507	XPA	641	BLM
9643	MORF4L2	641	BLM
11103	KRR1	641	BLM
57109	REXO4	641	BLM
80262	C16orf70	641	BLM
5913	RAPSN	642	BLMH
4100	MAGEA1	644	BLVRA
7164	TPD52L1	644	BLVRA
7260	EIPR1	644	BLVRA
11017	SNRNP27	644	BLVRA
27287	VENTX	644	BLVRA
55794	DDX28	644	BLVRA
5191	PEX7	645	BLVRB
1047	CLGN	649	BMP1
1140	CHRNB1	649	BMP1
1215	CMA1	649	BMP1
1775	DNASE1L2	649	BMP1
4853	NOTCH2	649	BMP1
5047	PAEP	649	BMP1
10956	OS9	649	BMP1
22854	NTNG1	649	BMP1
23753	SDF2L1	649	BMP1
26232	FBXO2	649	BMP1
26270	FBXO6	649	BMP1
79630	C1orf54	649	BMP1
84861	KLHL22	649	BMP1
116372	LYPD1	649	BMP1
158062	LCN6	649	BMP1
160065	PATE1	649	BMP1
387911	C1QTNF9B	649	BMP1
944	TNFSF8	652	BMP4
4314	MMP3	652	BMP4
64881	PCDH20	652	BMP4
80007	C10orf88	652	BMP4
90273	CEACAM21	652	BMP4
10956	OS9	653	BMP5
79630	C1orf54	653	BMP5
160065	PATE1	653	BMP5
963	CD53	657	BMPR1A
5159	PDGFRB	657	BMPR1A
8788	DLK1	657	BMPR1A
90	ACVR1	659	BMPR2
4277	MICB	659	BMPR2
8788	DLK1	659	BMPR2
10008	KCNE3	659	BMPR2
57007	ACKR3	659	BMPR2
5441	POLR2L	661	POLR3D
9330	GTF3C3	661	POLR3D
51082	POLR1D	661	POLR3D
51184	GPN3	661	POLR3D
51728	POLR3K	661	POLR3D
55718	POLR3E	661	POLR3D
84265	POLR3GL	661	POLR3D
1140	CHRNB1	662	BNIP1
1527	TEX28	662	BNIP1
10228	STX6	662	BNIP1
23673	STX12	662	BNIP1
55248	PACC1	662	BNIP1
55850	USE1	662	BNIP1
60561	RINT1	662	BNIP1
79608	RIC3	662	BNIP1
10345	TRDN	665	BNIP3L
26100	WIPI2	665	BNIP3L
113174	SAAL1	665	BNIP3L
9892	SNAP91	672	BRCA1
7529	YWHAB	673	BRAF
64764	CREB3L2	673	BRAF
963	CD53	675	BRCA2
4108	MAGEA9	675	BRCA2
9926	LPGAT1	675	BRCA2
26353	HSPB8	675	BRCA2
51497	NELFCD	675	BRCA2
64761	PARP12	675	BRCA2
92162	TMEM88	675	BRCA2
158787	RIBC1	675	BRCA2
5521	PPP2R2B	677	ZFP36L1
7529	YWHAB	677	ZFP36L1
10971	YWHAQ	677	ZFP36L1
64764	CREB3L2	677	ZFP36L1
646799	ZAR1L	677	ZFP36L1
1901	S1PR1	678	ZFP36L2
7529	YWHAB	678	ZFP36L2
10971	YWHAQ	678	ZFP36L2
64764	CREB3L2	678	ZFP36L2
80185	TTI2	682	BSG
10648	SCGB1D1	686	BTD
26232	FBXO2	686	BTD
2189	FANCG	695	BTK
5636	PRPSAP2	695	BTK
83851	SYT16	695	BTK
6749	SSRP1	696	BTN1A1
10980	COPS6	696	BTN1A1
991	CDC20	699	BUB1
1902	LPAR1	699	BUB1
93436	ARMC6	699	BUB1
991	CDC20	701	BUB1B
4085	MAD2L1	701	BUB1B
51343	FZR1	701	BUB1B
119504	ANAPC16	701	BUB1B
246184	CDC26	701	BUB1B
187	APLNR	706	TSPO
2104	ESRRG	708	C1QBP
3458	IFNG	708	C1QBP
10916	MAGED2	708	C1QBP
50674	NEUROG3	708	C1QBP
64377	CHST8	708	C1QBP
26232	FBXO2	710	SERPING1
171483	FAM9B	712	C1QA
80213	TM2D3	714	C1QC
84294	UTP23	714	C1QC
3458	IFNG	716	C1S
1191	CLU	718	C3
5318	PKP2	718	C3
6610	SMPD2	718	C3
7389	UROD	718	C3
10018	BCL2L11	718	C3
10218	ANGPTL7	718	C3
26292	MYCBP	718	C3
57038	RARS2	718	C3
57179	KIAA1191	718	C3
79630	C1orf54	718	C3
84861	KLHL22	718	C3
387911	C1QTNF9B	718	C3
1401	CRP	720	C4A
5611	DNAJC3	720	C4A
6610	SMPD2	720	C4A
9370	ADIPOQ	720	C4A
10577	NPC2	720	C4A
10956	OS9	720	C4A
55600	ITLN1	720	C4A
79630	C1orf54	720	C4A
9212	AURKB	726	CAPN5
10294	DNAJA2	726	CAPN5
10534	ZNRD2	726	CAPN5
53632	PRKAG3	726	CAPN5
55006	TRMT61B	726	CAPN5
64689	GORASP1	726	CAPN5
2357	FPR1	738	VPS51
2833	CXCR3	738	VPS51
4070	TACSTD2	738	VPS51
6327	SCN2B	738	VPS51
7260	EIPR1	738	VPS51
7379	UPK2	738	VPS51
7434	VIPR2	738	VPS51
7782	SLC30A4	738	VPS51
22820	COPG1	738	VPS51
27020	NPTN	738	VPS51
118932	ANKRD22	738	VPS51
154091	SLC2A12	738	VPS51
340547	VSIG1	738	VPS51
28977	MRPL42	740	MRPL49
29074	MRPL18	740	MRPL49
51069	MRPL2	740	MRPL49
51571	CYRIB	740	MRPL49
64975	MRPL41	740	MRPL49
122704	MRPL52	740	MRPL49
8607	RUVBL1	741	ZNHIT2
9343	EFTUD2	741	ZNHIT2
10078	TSSC4	741	ZNHIT2
10856	RUVBL2	741	ZNHIT2
11319	ECD	741	ZNHIT2
1131	CHRM3	745	MYRF
3275	PRMT2	745	MYRF
4277	MICB	745	MYRF
5159	PDGFRB	745	MYRF
8741	TNFSF13	745	MYRF
8788	DLK1	745	MYRF
10008	KCNE3	745	MYRF
26022	TMEM98	745	MYRF
56110	PCDHGA5	745	MYRF
6185	RPN2	746	TMEM258
51097	SCCPDH	746	TMEM258
1088	CEACAM8	752	FMNL1
1132	CHRM4	752	FMNL1
1902	LPAR1	752	FMNL1
5191	PEX7	752	FMNL1
9094	UNC119	752	FMNL1
6809	STX3	754	PTTG1IP
8417	STX7	754	PTTG1IP
8676	STX11	754	PTTG1IP
23673	STX12	754	PTTG1IP
817	CAMK2D	755	CFAP410
2512	FTL	755	CFAP410
7529	YWHAB	755	CFAP410
10971	YWHAQ	755	CFAP410
64764	CREB3L2	755	CFAP410
5318	PKP2	760	CA2
6610	SMPD2	760	CA2
55737	VPS35	760	CA2
57035	RSRP1	765	CA6
3604	TNFRSF9	780	DDR1
4108	MAGEA9	780	DDR1
8788	DLK1	780	DDR1
55194	EVA1B	780	DDR1
1047	CLGN	781	CACNA2D1
1271	CNTFR	781	CACNA2D1
6013	RLN1	781	CACNA2D1
10960	LMAN2	781	CACNA2D1
26232	FBXO2	781	CACNA2D1
26270	FBXO6	781	CACNA2D1
160065	PATE1	781	CACNA2D1
338328	GPIHBP1	781	CACNA2D1
388650	DIPK1A	781	CACNA2D1
5130	PCYT1A	782	CACNB1
8139	GAN	782	CACNB1
80311	KLHL15	782	CACNB1
782	CACNB1	783	CACNB2
784	CACNB3	783	CACNB2
8139	GAN	783	CACNB2
782	CACNB1	784	CACNB3
5501	PPP1CC	784	CACNB3
4879	NPPB	794	CALB2
9846	GAB2	794	CALB2
27287	VENTX	794	CALB2
55794	DDX28	794	CALB2
57179	KIAA1191	794	CALB2
283237	TTC9C	794	CALB2
6327	SCN2B	801	CALM1
10391	CORO2B	801	CALM1
25764	HYPK	801	CALM1
54472	TOLLIP	801	CALM1
89910	UBE3B	801	CALM1
404093	CUEDC1	801	CALM1
652	BMP4	810	CALML3
801	CALM1	810	CALML3
5304	PIP	810	CALML3
5568	PRKACG	810	CALML3
5913	RAPSN	810	CALML3
5984	RFC4	810	CALML3
6610	SMPD2	810	CALML3
7070	THY1	810	CALML3
10165	SLC25A13	810	CALML3
10562	OLFM4	810	CALML3
23462	HEY1	810	CALML3
26292	MYCBP	810	CALML3
27294	DHDH	810	CALML3
55250	ELP2	810	CALML3
57035	RSRP1	810	CALML3
219771	CCNY	810	CALML3
285855	RPL7L1	810	CALML3
1116	CHI3L1	811	CALR
114897	C1QTNF1	813	CALU
801	CALM1	814	CAMK4
1902	LPAR1	814	CAMK4
2773	GNAI3	814	CAMK4
2993	GYPA	814	CAMK4
3249	HPN	814	CAMK4
4070	TACSTD2	814	CAMK4
5538	PPT1	814	CAMK4
9450	LY86	814	CAMK4
404636	DENND10	814	CAMK4
817	CAMK2D	816	CAMK2B
1718	DHCR24	816	CAMK2B
5880	RAC2	816	CAMK2B
7164	TPD52L1	816	CAMK2B
1718	DHCR24	817	CAMK2D
4817	NIT1	817	CAMK2D
5880	RAC2	817	CAMK2D
7164	TPD52L1	817	CAMK2D
9212	AURKB	817	CAMK2D
29960	MRM2	817	CAMK2D
79877	DCAKD	817	CAMK2D
79918	SETD6	817	CAMK2D
81849	ST6GALNAC5	817	CAMK2D
801	CALM1	818	CAMK2G
817	CAMK2D	818	CAMK2G
1718	DHCR24	818	CAMK2G
2908	NR3C1	818	CAMK2G
5880	RAC2	818	CAMK2G
9883	POM121	818	CAMK2G
439	GET3	819	CAMLG
64786	TBC1D15	819	CAMLG
1777	DNASE2	821	CANX
51108	METTL9	821	CANX
57462	MYORG	821	CANX
64377	CHST8	821	CANX
84000	TMPRSS13	821	CANX
221188	ADGRG5	821	CANX
387837	CLEC12B	821	CANX
439	GET3	822	CAPG
740	MRPL49	822	CAPG
4849	CNOT3	822	CAPG
4879	NPPB	822	CAPG
5318	PKP2	822	CAPG
5716	PSMD10	822	CAPG
6610	SMPD2	822	CAPG
10165	SLC25A13	822	CAPG
10363	HMG20A	822	CAPG
11017	SNRNP27	822	CAPG
26292	MYCBP	822	CAPG
27122	DKK3	822	CAPG
27287	VENTX	822	CAPG
55735	DNAJC11	822	CAPG
55794	DDX28	822	CAPG
56107	PCDHGA9	822	CAPG
57035	RSRP1	822	CAPG
57179	KIAA1191	822	CAPG
283237	TTC9C	822	CAPG
84290	CAPNS2	823	CAPN1
2302	FOXJ1	828	CAPS
56101	PCDHGB5	828	CAPS
84084	RAB6C	828	CAPS
832	CAPZB	829	CAPZA1
30011	SH3KBP1	829	CAPZA1
832	CAPZB	830	CAPZA2
4849	CNOT3	830	CAPZA2
10671	DCTN6	830	CAPZA2
11258	DCTN3	830	CAPZA2
25904	CNOT10	830	CAPZA2
51019	WASHC3	830	CAPZA2
55571	CNOT11	830	CAPZA2
84516	DCTN5	830	CAPZA2
136319	MTPN	830	CAPZA2
823	CAPN1	831	CAST
84290	CAPNS2	831	CAST
4849	CNOT3	832	CAPZB
10671	DCTN6	832	CAPZB
11258	DCTN3	832	CAPZB
25904	CNOT10	832	CAPZB
51019	WASHC3	832	CAPZB
55571	CNOT11	832	CAPZB
84516	DCTN5	832	CAPZB
136319	MTPN	832	CAPZB
740	MRPL49	833	CARS1
1917	EEF1A2	833	CARS1
9846	GAB2	833	CARS1
55794	DDX28	833	CARS1
81618	ITM2C	833	CARS1
10268	RAMP3	836	CASP3
4241	MELTF	840	CASP7
5531	PPP4C	840	CASP7
65988	ZNF747	840	CASP7
147463	ANKRD29	840	CASP7
2799	GNS	847	CAT
3098	HK1	857	CAV1
28962	OSTM1	857	CAV1
92691	TMEM169	857	CAV1
202915	TMEM184A	857	CAV1
865	CBFB	860	RUNX2
2534	FYN	860	RUNX2
10273	STUB1	860	RUNX2
49856	WRAP73	860	RUNX2
79734	KCTD17	860	RUNX2
865	CBFB	861	RUNX1
2534	FYN	861	RUNX1
3275	PRMT2	861	RUNX1
3300	DNAJB2	861	RUNX1
79918	SETD6	861	RUNX1
90203	SNX21	861	RUNX1
165721	DNAJB8	861	RUNX1
405753	DUOXA2	861	RUNX1
645121	CCNI2	861	RUNX1
381	ARF5	865	CBFB
1413	CRYBA4	865	CBFB
2534	FYN	865	CBFB
3312	HSPA8	865	CBFB
5055	SERPINB2	865	CBFB
6013	RLN1	865	CBFB
49856	WRAP73	865	CBFB
55735	DNAJC11	865	CBFB
79885	HDAC11	865	CBFB
81618	ITM2C	865	CBFB
2885	GRB2	867	CBL
4690	NCK1	867	CBL
8440	NCK2	867	CBL
30011	SH3KBP1	867	CBL
64764	CREB3L2	867	CBL
2885	GRB2	868	CBLB
4690	NCK1	868	CBLB
8440	NCK2	868	CBLB
30011	SH3KBP1	868	CBLB
652	BMP4	873	CBR1
740	MRPL49	873	CBR1
5191	PEX7	873	CBR1
6610	SMPD2	873	CBR1
9846	GAB2	873	CBR1
10562	OLFM4	873	CBR1
22977	AKR7A3	873	CBR1
25904	CNOT10	873	CBR1
26292	MYCBP	873	CBR1
27287	VENTX	873	CBR1
51368	TEX264	873	CBR1
55735	DNAJC11	873	CBR1
55794	DDX28	873	CBR1
56650	CLDND1	873	CBR1
57035	RSRP1	873	CBR1
64854	USP46	873	CBR1
81618	ITM2C	873	CBR1
6610	SMPD2	874	CBR3
59274	TLNRD1	889	KRIT1
83605	CCM2	889	KRIT1
84066	TEX35	889	KRIT1
151987	PPP4R2	889	KRIT1
991	CDC20	890	CCNA2
1017	CDK2	890	CCNA2
4331	MNAT1	890	CCNA2
6050	RNH1	890	CCNA2
23133	PHF8	890	CCNA2
51343	FZR1	890	CCNA2
342527	SMTNL2	890	CCNA2
1017	CDK2	891	CCNB1
1604	CD55	891	CCNB1
4331	MNAT1	891	CCNB1
6500	SKP1	891	CCNB1
56672	AKIP1	891	CCNB1
9412	MED21	892	CCNC
1017	CDK2	894	CCND2
1017	CDK2	898	CCNE1
55294	FBXW7	898	CCNE1
55957	LIN37	898	CCNE1
323	APBB2	899	CCNF
6241	RRM2	899	CCNF
6500	SKP1	899	CCNF
8514	KCNAB2	899	CCNF
1017	CDK2	902	CCNH
1022	CDK7	902	CCNH
2071	ERCC3	902	CCNH
4331	MNAT1	902	CCNH
9108	MTMR7	902	CCNH
1025	CDK9	904	CCNT1
10614	HEXIM1	904	CCNT1
51574	LARP7	904	CCNT1
80237	ELL3	904	CCNT1
124790	HEXIM2	904	CCNT1
131034	CPNE4	904	CCNT1
171483	FAM9B	904	CCNT1
1025	CDK9	905	CCNT2
10614	HEXIM1	905	CCNT2
51574	LARP7	905	CCNT2
80237	ELL3	905	CCNT2
124790	HEXIM2	905	CCNT2
7089	TLE2	908	CCT6A
7203	CCT3	908	CCT6A
10574	CCT7	908	CCT6A
1493	CTLA4	940	CD28
58478	ENOPH1	944	TNFSF8
4010	LMX1B	945	CD33
54663	WDR74	945	CD33
6610	SMPD2	948	CD36
1047	CLGN	949	SCARB1
3122	HLA-DRA	949	SCARB1
6440	SFTPC	949	SCARB1
26270	FBXO6	949	SCARB1
55800	SCN3B	949	SCARB1
158062	LCN6	949	SCARB1
160065	PATE1	949	SCARB1
388650	DIPK1A	949	SCARB1
1047	CLGN	950	SCARB2
2952	GSTT1	950	SCARB2
1047	CLGN	955	ENTPD6
1136	CHRNA3	955	ENTPD6
1137	CHRNA4	955	ENTPD6
1140	CHRNB1	955	ENTPD6
1141	CHRNB2	955	ENTPD6
1143	CHRNB4	955	ENTPD6
3077	HFE	955	ENTPD6
4277	MICB	955	ENTPD6
55800	SCN3B	955	ENTPD6
60559	SPCS3	955	ENTPD6
79630	C1orf54	955	ENTPD6
116372	LYPD1	955	ENTPD6
158062	LCN6	955	ENTPD6
163590	TOR1AIP2	955	ENTPD6
387911	C1QTNF9B	955	ENTPD6
590	BCHE	957	ENTPD5
56934	CA10	957	ENTPD5
8879	SGPL1	960	CD44
145264	SERPINA12	960	CD44
1047	CLGN	961	CD47
3958	LGALS3	961	CD47
3964	LGALS8	961	CD47
7305	TYROBP	961	CD47
11006	LILRB4	961	CD47
26232	FBXO2	961	CD47
3964	LGALS8	965	CD58
1047	CLGN	967	CD63
1903	S1PR3	967	CD63
3098	HK1	967	CD63
3958	LGALS3	967	CD63
4879	NPPB	967	CD63
10960	LMAN2	967	CD63
29956	CERS2	967	CD63
55794	DDX28	967	CD63
79844	ZDHHC11	967	CD63
81562	LMAN2L	967	CD63
92691	TMEM169	967	CD63
162427	RETREG3	967	CD63
1047	CLGN	970	CD70
1687	GSDME	970	CD70
11146	GLMN	970	CD70
55027	HEATR3	970	CD70
113174	SAAL1	970	CD70
599	BCL2L2	973	CD79A
478	ATP1A3	976	ADGRE5
944	TNFSF8	976	ADGRE5
1047	CLGN	976	ADGRE5
1902	LPAR1	976	ADGRE5
1903	S1PR3	976	ADGRE5
2137	EXTL3	976	ADGRE5
3354	HTR1E	976	ADGRE5
3358	HTR2C	976	ADGRE5
3956	LGALS1	976	ADGRE5
7922	SLC39A7	976	ADGRE5
10345	TRDN	976	ADGRE5
10803	CCR9	976	ADGRE5
11006	LILRB4	976	ADGRE5
26580	BSCL2	976	ADGRE5
51704	GPRC5B	976	ADGRE5
55830	GLT8D1	976	ADGRE5
57156	TMEM63C	976	ADGRE5
57720	GPR107	976	ADGRE5
81544	GDPD5	976	ADGRE5
93377	OPALIN	976	ADGRE5
134285	TMEM171	976	ADGRE5
3956	LGALS1	977	CD151
387778	SPDYC	983	CDK1
695	BTK	984	CDK11B
1459	CSNK2A2	984	CDK11B
1460	CSNK2B	984	CDK11B
6857	SYT1	984	CDK11B
8468	FKBP6	984	CDK11B
8829	NRP1	984	CDK11B
10921	RNPS1	984	CDK11B
29777	ABT1	984	CDK11B
57018	CCNL1	984	CDK11B
80059	LRRTM4	984	CDK11B
114897	C1QTNF1	984	CDK11B
323	APBB2	987	LRBA
582	BBS1	987	LRBA
1493	CTLA4	987	LRBA
3817	KLK2	987	LRBA
6505	SLC1A1	987	LRBA
29843	SENP1	987	LRBA
54940	OCIAD1	987	LRBA
79608	RIC3	987	LRBA
84957	RELT	987	LRBA
158787	RIBC1	987	LRBA
10286	BCAS2	988	CDC5L
55702	YJU2	988	CDC5L
4735	SEPTIN2	989	SEPTIN7
5998	RGS3	989	SEPTIN7
23580	CDC42EP4	989	SEPTIN7
55752	SEPTIN11	989	SEPTIN7
55964	SEPTIN3	989	SEPTIN7
4109	MAGEA10	990	CDC6
64881	PCDH20	990	CDC6
139067	SPANXN3	990	CDC6
10534	ZNRD2	991	CDC20
119504	ANAPC16	991	CDC20
6500	SKP1	994	CDC25B
7529	YWHAB	994	CDC25B
10971	YWHAQ	994	CDC25B
23291	FBXW11	994	CDC25B
64764	CREB3L2	994	CDC25B
991	CDC20	996	CDC27
4085	MAD2L1	996	CDC27
30011	SH3KBP1	996	CDC27
51343	FZR1	996	CDC27
51433	ANAPC5	996	CDC27
119504	ANAPC16	996	CDC27
246184	CDC26	996	CDC27
388272	C16orf87	996	CDC27
23291	FBXW11	997	CDC34
3956	LGALS1	1000	CDH2
6442	SGCA	1000	CDH2
9450	LY86	1000	CDH2
30851	TAX1BP3	1000	CDH2
56104	PCDHGB1	1000	CDH2
84727	SPSB2	1000	CDH2
150280	HORMAD2	1000	CDH2
30851	TAX1BP3	1002	CDH4
56104	PCDHGB1	1002	CDH4
56109	PCDHGA6	1002	CDH4
58477	SRPRB	1002	CDH4
84727	SPSB2	1002	CDH4
92369	SPSB4	1002	CDH4
150280	HORMAD2	1002	CDH4
4085	MAD2L1	1009	CDH11
9212	AURKB	1009	CDH11
11248	NXPH3	1009	CDH11
11326	VSIG4	1009	CDH11
23552	CDK20	1009	CDH11
30851	TAX1BP3	1009	CDH11
56104	PCDHGB1	1009	CDH11
58477	SRPRB	1009	CDH11
79844	ZDHHC11	1009	CDH11
116835	HSPA12B	1009	CDH11
135458	HUS1B	1009	CDH11
150280	HORMAD2	1009	CDH11
405753	DUOXA2	1009	CDH11
645121	CCNI2	1009	CDH11
323	APBB2	1012	CDH13
1670	DEFA5	1012	CDH13
3956	LGALS1	1012	CDH13
3958	LGALS3	1012	CDH13
9450	LY86	1012	CDH13
10648	SCGB1D1	1012	CDH13
116372	LYPD1	1012	CDH13
160065	PATE1	1012	CDH13
338328	GPIHBP1	1012	CDH13
387911	C1QTNF9B	1012	CDH13
991	CDC20	1017	CDK2
6386	SDCBP	1017	CDK2
51343	FZR1	1017	CDK2
55957	LIN37	1017	CDK2
64689	GORASP1	1017	CDK2
342527	SMTNL2	1017	CDK2
387778	SPDYC	1017	CDK2
1017	CDK2	1018	CDK3
595	CCND1	1019	CDK4
1032	CDKN2D	1019	CDK4
3326	HSP90AB1	1019	CDK4
3817	KLK2	1019	CDK4
8468	FKBP6	1019	CDK4
55212	BBS7	1019	CDK4
203068	TUBB	1019	CDK4
595	CCND1	1020	CDK5
6382	SDC1	1020	CDK5
8788	DLK1	1020	CDK5
9158	FIBP	1020	CDK5
645121	CCNI2	1020	CDK5
595	CCND1	1021	CDK6
1032	CDKN2D	1021	CDK6
3326	HSP90AB1	1021	CDK6
3817	KLK2	1021	CDK6
9450	LY86	1021	CDK6
10518	CIB2	1021	CDK6
93436	ARMC6	1021	CDK6
923	CD6	1022	CDK7
2071	ERCC3	1022	CDK7
2199	FBLN2	1022	CDK7
2952	GSTT1	1022	CDK7
4331	MNAT1	1022	CDK7
94235	GNG8	1022	CDK7
892	CCNC	1024	CDK8
9412	MED21	1024	CDK8
9440	MED17	1024	CDK8
29079	MED4	1024	CDK8
10614	HEXIM1	1025	CDK9
124790	HEXIM2	1025	CDK9
595	CCND1	1026	CDKN1A
991	CDC20	1026	CDKN1A
1017	CDK2	1026	CDKN1A
1022	CDK7	1026	CDKN1A
6050	RNH1	1026	CDKN1A
595	CCND1	1027	CDKN1B
991	CDC20	1027	CDKN1B
1017	CDK2	1027	CDKN1B
595	CCND1	1028	CDKN1C
51537	MTFP1	1032	CDKN2D
1017	CDK2	1033	CDKN3
8655	DYNLL1	1039	CDR2
140735	DYNLL2	1039	CDR2
257236	CCDC96	1039	CDR2
8760	CDS2	1040	CDS1
1068	CETN1	1041	CDSN
1386	ATF2	1041	CDSN
2958	GTF2A2	1041	CDSN
7070	THY1	1041	CDSN
10018	BCL2L11	1041	CDSN
54951	COMMD8	1041	CDSN
57696	DDX55	1041	CDSN
80185	TTI2	1041	CDSN
127829	ARL8A	1041	CDSN
712	C1QA	1047	CLGN
7474	WNT5A	1047	CLGN
9427	ECEL1	1047	CLGN
10329	RXYLT1	1047	CLGN
11085	ADAM30	1047	CLGN
55515	ASIC4	1047	CLGN
79867	TCTN2	1047	CLGN
83539	CHST9	1047	CLGN
84439	HHIPL1	1047	CLGN
93145	OLFM2	1047	CLGN
148109	FAM187B	1047	CLGN
221188	ADGRG5	1047	CLGN
347730	LRRTM1	1047	CLGN
387837	CLEC12B	1047	CLGN
1460	CSNK2B	1059	CENPB
6146	RPL22	1059	CENPB
6857	SYT1	1059	CENPB
7572	ZNF24	1059	CENPB
23481	PES1	1059	CENPB
27341	RRP7A	1059	CENPB
29777	ABT1	1059	CENPB
80059	LRRTM4	1059	CENPB
127833	SYT2	1059	CENPB
147808	ZNF784	1059	CENPB
283899	INO80E	1059	CENPB
284119	CAVIN1	1059	CENPB
2355	FOSL2	1060	CENPC
3159	HMGA1	1060	CENPC
4113	MAGEB2	1060	CENPC
4204	MECP2	1060	CENPC
6122	RPL3	1060	CENPC
6137	RPL13	1060	CENPC
6142	RPL18A	1060	CENPC
6838	SURF6	1060	CENPC
10360	NPM3	1060	CENPC
23378	RRP8	1060	CENPC
23466	CBX6	1060	CENPC
29777	ABT1	1060	CENPC
51177	PLEKHO1	1060	CENPC
57215	THAP11	1060	CENPC
64769	MEAF6	1060	CENPC
64946	CENPH	1060	CENPC
79727	LIN28A	1060	CENPC
84722	PSRC1	1060	CENPC
2339	FNTA	1063	CENPF
9587	MAD2L1BP	1063	CENPF
10082	GPC6	1063	CENPF
63915	BLOC1S5	1063	CENPF
66036	MTMR9	1063	CENPF
89941	RHOT2	1063	CENPF
10345	TRDN	1068	CETN1
801	CALM1	1069	CETN2
1068	CETN1	1069	CETN2
2512	FTL	1069	CETN2
6139	RPL17	1069	CETN2
90141	EFCAB11	1069	CETN2
133957	CCDC127	1069	CETN2
157574	FBXO16	1069	CETN2
340578	DCAF12L2	1069	CETN2
801	CALM1	1070	CETN3
1068	CETN1	1070	CETN3
3487	IGFBP4	1070	CETN3
5368	PNOC	1070	CETN3
5371	PML	1070	CETN3
7125	TNNC2	1070	CETN3
90141	EFCAB11	1070	CETN3
126364	LRRC25	1070	CETN3
133957	CCDC127	1070	CETN3
157574	FBXO16	1070	CETN3
340578	DCAF12L2	1070	CETN3
27122	DKK3	1088	CEACAM8
941	CD80	1102	RCBTB2
567	B2M	1104	RCC1
2256	FGF11	1105	CHD1
283899	INO80E	1105	CHD1
